,Unnamed: 0,sentences,tagged,Parse_String
495,495," Pilih salah satu nama yang akan digunakan dan itu otomatis akan menjadi akun milik pengguna , sampai nantinya memutuskan untuk membatalkan registrasi tersebut .","[('Pilih', 'NNP'), ('salah', 'CD'), ('satu', 'CD'), ('nama', 'NN'), ('yang', 'SC'), ('akan', 'MD'), ('digunakan', 'VB'), ('dan', 'CC'), ('itu', 'PR'), ('otomatis', 'JJ'), ('akan', 'MD'), ('menjadi', 'VB'), ('akun', 'NN'), ('milik', 'NN'), ('pengguna', 'NN'), (',', 'Z'), ('sampai', 'SC'), ('nantinya', 'NN'), ('memutuskan', 'VB'), ('untuk', 'SC'), ('membatalkan', 'VB'), ('registrasi', 'NN'), ('tersebut', 'PR'), ('.', 'Z')]","(ROOT (S (NP (NNP Pilih)) (ADVP (NP (QP (CD salah) (CD satu)) (NN nama)) (SC yang)) (VP (MD akan) (VP (VB digunakan) (SBAR (CC dan) (S (NP (PR itu) (JJ otomatis)) (VP (MD akan) (VP (VB menjadi) (S (NP (NP (NN akun) (NN milik) (NN pengguna)) (PP (Z ,) (NP (SC sampai) (NN nantinya)))) (VP (VB memutuskan) (SC untuk) (VP (VB membatalkan) (NP (NN registrasi) (PR tersebut))))))))))) (Z .)))"
496,496, Sensor gambar akan dibuat oleh ITT Corporation dan satelit akan dimilki oleh GeoEye Inc .,"[('Sensor', 'NN'), ('gambar', 'NN'), ('akan', 'MD'), ('dibuat', 'VB'), ('oleh', 'IN'), ('ITT', 'NNP'), ('Corporation', 'NNP'), ('dan', 'CC'), ('satelit', 'NN'), ('akan', 'MD'), ('dimilki', 'VB'), ('oleh', 'IN'), ('GeoEye', 'NNP'), ('Inc', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (NN Sensor) (NN gambar)) (VP (MD akan) (VP (VB dibuat) (SBAR (IN oleh) (S (NP (NP (NNP ITT)) (NML (NNP Corporation) (CC dan) (NN satelit))) (VP (MD akan) (VP (VB dimilki) (SBAR (IN oleh) (FRAG (NP (NNP GeoEye) (NNP Inc)))))))))) (Z .)))
497,497," Seperti pada GeoEye - 1 , GeoEye - 2 juga akan dikontrak oleh Google .","[('Seperti', 'IN'), ('pada', 'IN'), ('GeoEye', 'NNP'), ('-', 'Z'), ('1', 'CD'), (',', 'Z'), ('GeoEye', 'NNP'), ('-', 'Z'), ('2', 'CD'), ('juga', 'RB'), ('akan', 'MD'), ('dikontrak', 'VB'), ('oleh', 'IN'), ('Google', 'NNP'), ('.', 'Z')]","(ROOT (S (PP (IN Seperti) (IN pada) (NP (NP (NNP GeoEye)) (PP (Z -) (NP (CD 1))))) (Z ,) (NP (NP (NNP GeoEye)) (PP (Z -) (NP (CD 2)))) (ADVP (RB juga)) (VP (MD akan) (VP (VB dikontrak) (SBAR (IN oleh) (FRAG (NP (NNP Google)))))) (Z .)))"
498,498, Luigi Musso (  ) adalah seorang pembalap mobil asal Italia .,"[('Luigi', 'NNP'), ('Musso', 'NNP'), ('(', 'Z'), (')', 'Z'), ('adalah', 'VB'), ('seorang', 'NND'), ('pembalap', 'NN'), ('mobil', 'NN'), ('asal', 'NN'), ('Italia', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (NNP Luigi) (NNP Musso)) (VP (Z -LRB-) (Z -RRB-) (VP (VB adalah) (PP (NND seorang) (NP (NN pembalap) (NN mobil) (NN asal) (NNP Italia))))) (Z .)))
499,499, apakah Alya akan sadar dari komanya ? naskah terdiri teks penjelasan ( jinobun ) dan teks dialog ( kaiwabun ) .,"[('apakah', 'WH'), ('Alya', 'NNP'), ('akan', 'MD'), ('sadar', 'NN'), ('dari', 'IN'), ('komanya', 'NN'), ('?', 'Z'), ('naskah', 'NN'), ('terdiri', 'VB'), ('teks', 'NN'), ('penjelasan', 'NN'), ('(', 'Z'), ('jinobun', 'NN'), (')', 'Z'), ('dan', 'CC'), ('teks', 'NN'), ('dialog', 'NN'), ('(', 'Z'), ('kaiwabun', 'NN'), (')', 'Z'), ('.', 'Z')]",(ROOT (S (NP (WH apakah) (NNP Alya)) (VP (MD akan) (PP (NP (NN sadar)) (IN dari) (NP (NN komanya) (Z ?) (NN naskah))) (VP (VB terdiri) (NP (NN teks) (NML (NN penjelasan) (Z -LRB-) (NN jinobun) (Z -RRB-) (CC dan) (NN teks)) (NN dialog) (PRN (Z -LRB-) (NP (NN kaiwabun)) (Z -RRB-))))) (Z .)))
500,500," Rangkanya sangat mutakhir: terdiri dari 42 unsur yang sangat kecil , yaitu 3 jembatan ( bridge ) dari baja .","[('Rangkanya', 'NNP'), ('sangat', 'RB'), ('mutakhir:', 'JJ'), ('terdiri', 'VB'), ('dari', 'IN'), ('42', 'CD'), ('unsur', 'NN'), ('yang', 'SC'), ('sangat', 'RB'), ('kecil', 'JJ'), (',', 'Z'), ('yaitu', 'SC'), ('3', 'CD'), ('jembatan', 'NN'), ('(', 'Z'), ('bridge', 'NN'), (')', 'Z'), ('dari', 'IN'), ('baja', 'NN'), ('.', 'Z')]","(ROOT (FRAG (NP (NNP Rangkanya)) (ADJP (RB sangat) (JJ mutakhir:)) (S (VP (VB terdiri) (SBAR (IN dari) (S (NP (CD 42) (NN unsur)) (VP (SC yang) (ADJP (RB sangat) (JJ kecil) (PP (Z ,) (NP (NP (SC yaitu) (NML (CD 3) (NN jembatan)) (Z -LRB-) (NN bridge)) (VP (Z -RRB-) (PP (IN dari) (NP (NN baja)))))))))))) (Z .)))"
501,501, Stasiun Meluwung ( MLW ) adalah stasiun kereta api yang berada di Kabupaten Cilacap .,"[('Stasiun', 'NNP'), ('Meluwung', 'NNP'), ('(', 'Z'), ('MLW', 'NNP'), (')', 'Z'), ('adalah', 'VB'), ('stasiun', 'NN'), ('kereta', 'NN'), ('api', 'NN'), ('yang', 'SC'), ('berada', 'VB'), ('di', 'IN'), ('Kabupaten', 'NNP'), ('Cilacap', 'VB'), ('.', 'Z')]",(ROOT (S (NP (NNP Stasiun) (NNP Meluwung) (Z -LRB-) (NNP MLW)) (VP (Z -RRB-) (VP (VB adalah) (NP (NN stasiun) (NN kereta) (NN api)) (S (VP (SC yang) (VP (VB berada) (SBAR (IN di) (S (NP (NNP Kabupaten)) (VP (VB Cilacap))))))))) (Z .)))
502,502," Meski gagal membela Ordo Bait Allah , saat komisi kepausan mengakhiri penyelidikannya pada tanggal 5 Juni 1311 , komisi ini tidak menemukan bukti bahwa ordo tersebut memiliki doktrin yang sesat , atau menggunakan "" hukum rahasia "" yang terpisah dari Hukum Latin dan Hukum Perancis .","[('Meski', 'SC'), ('gagal', 'JJ'), ('membela', 'VB'), ('Ordo', 'NNP'), ('Bait', 'NNP'), ('Allah', 'NNP'), (',', 'Z'), ('saat', 'NN'), ('komisi', 'NN'), ('kepausan', 'NN'), ('mengakhiri', 'VB'), ('penyelidikannya', 'NN'), ('pada', 'IN'), ('tanggal', 'NN'), ('5', 'CD'), ('Juni', 'NNP'), ('1311', 'NNP'), (',', 'Z'), ('komisi', 'NN'), ('ini', 'PR'), ('tidak', 'NEG'), ('menemukan', 'VB'), ('bukti', 'NN'), ('bahwa', 'SC'), ('ordo', 'NN'), ('tersebut', 'PR'), ('memiliki', 'VB'), ('doktrin', 'NN'), ('yang', 'SC'), ('sesat', 'JJ'), (',', 'Z'), ('atau', 'CC'), ('menggunakan', 'VB'), ('""', 'Z'), ('hukum', 'NN'), ('rahasia', 'NN'), ('""', 'Z'), ('yang', 'SC'), ('terpisah', 'VB'), ('dari', 'IN'), ('Hukum', 'NNP'), ('Latin', 'NNP'), ('dan', 'CC'), ('Hukum', 'NNP'), ('Perancis', 'NNP'), ('.', 'Z')]","(ROOT (FRAG (ADJP (SC Meski) (JJ gagal)) (S (VP (VB membela) (S (NP (NP (NNP Ordo) (NNP Bait) (NNP Allah)) (PP (Z ,) (NP (NN saat) (NN komisi) (NN kepausan)))) (VP (VP (VB mengakhiri) (NP (NN penyelidikannya)) (PP (IN pada) (NP (NP (NML (NN tanggal) (CD 5)) (NNP Juni) (NNP 1311)) (PP (Z ,) (NP (NN komisi)))))) (PR ini) (NEG tidak) (VP (VB menemukan) (NP (NN bukti) (SC bahwa) (NN ordo))) (PR tersebut) (VP (VB memiliki) (NP (NP (NN doktrin)) (PP (SC yang) (NP (JJ sesat) (NML (Z ,) (CC atau)))))) (VP (VB menggunakan) (NP (Z "") (NN hukum) (NN rahasia))) (Z "") (SC yang) (VP (VB terpisah) (PP (IN dari) (NP (NNP Hukum) (NML (NNP Latin) (CC dan) (NNP Hukum)) (NNP Perancis)))))))) (Z .)))"
503,503, Apa yang akan terjadi dengan Popo dan Nando ? Penduduk Montgeron disebut sebagai Montgeronnais .,"[('Apa', 'WH'), ('yang', 'SC'), ('akan', 'MD'), ('terjadi', 'VB'), ('dengan', 'IN'), ('Popo', 'NNP'), ('dan', 'CC'), ('Nando', 'NNP'), ('?', 'Z'), ('Penduduk', 'NN'), ('Montgeron', 'NNP'), ('disebut', 'VB'), ('sebagai', 'IN'), ('Montgeronnais', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (WH Apa) (SC yang)) (VP (MD akan) (VP (VB terjadi) (SBAR (IN dengan) (S (NP (NNP Popo) (NML (CC dan) (NML (NNP Nando)) (Z ?) (NML (NN Penduduk))) (NNP Montgeron)) (VP (VB disebut) (PP (IN sebagai) (NP (NNP Montgeronnais)))))))) (Z .)))
504,504," Pada masanya pula , seni dan ilmu pengetahuan berkembang di Persia , dan Sassaniyah mencapai puncak kejayaannya .","[('Pada', 'IN'), ('masanya', 'NN'), ('pula', 'RB'), (',', 'Z'), ('seni', 'NN'), ('dan', 'CC'), ('ilmu', 'NN'), ('pengetahuan', 'NN'), ('berkembang', 'VB'), ('di', 'IN'), ('Persia', 'NNP'), (',', 'Z'), ('dan', 'CC'), ('Sassaniyah', 'NNP'), ('mencapai', 'VB'), ('puncak', 'NN'), ('kejayaannya', 'NN'), ('.', 'Z')]","(ROOT (S (PP (IN Pada) (NP (NP (NN masanya) (RB pula) (Z ,)) (NML (NN seni) (CC dan) (NN ilmu)) (NN pengetahuan))) (VP (VB berkembang) (SBAR (IN di) (S (NP (NNP Persia) (NML (Z ,) (CC dan)) (NNP Sassaniyah)) (VP (VB mencapai) (NP (NN puncak) (NN kejayaannya)))))) (Z .)))"
505,505, Bagaimanakah Ia melakukan-Nya ? Jabatannya menjadi masseur .,"[('Bagaimanakah', 'NN'), ('Ia', 'PRP'), ('melakukan-Nya', 'VB'), ('?', 'Z'), ('Jabatannya', 'NNP'), ('menjadi', 'VB'), ('masseur', 'NN'), ('.', 'Z')]",(ROOT (SQ (NP (NN Bagaimanakah)) (NP (PRP Ia)) (VP (VB melakukan-Nya) (S (NP (Z ?) (NNP Jabatannya)) (VP (VB menjadi) (NP (NN masseur))))) (Z .)))
506,506," Lalu kata Yusuf kepada mereka: ``Bukankah Allah yang menerangkan arti mimpi ? Landasan pacu telah diperpanjang hingga 3050 m dan diaspal pada musim panas 2006 , dan dapat menangani semua pesawat berbadan lebar .","[('Lalu', 'NN'), ('kata', 'VB'), ('Yusuf', 'NNP'), ('kepada', 'IN'), ('mereka:', 'VB'), ('``Bukankah', 'NN'), ('Allah', 'NNP'), ('yang', 'SC'), ('menerangkan', 'VB'), ('arti', 'NN'), ('mimpi', 'JJ'), ('?', 'Z'), ('Landasan', 'NN'), ('pacu', 'NN'), ('telah', 'MD'), ('diperpanjang', 'VB'), ('hingga', 'IN'), ('3050', 'NN'), ('m', 'NN'), ('dan', 'CC'), ('diaspal', 'VB'), ('pada', 'IN'), ('musim', 'NN'), ('panas', 'NN'), ('2006', 'CD'), (',', 'Z'), ('dan', 'CC'), ('dapat', 'MD'), ('menangani', 'VB'), ('semua', 'CD'), ('pesawat', 'NN'), ('berbadan', 'VB'), ('lebar', 'JJ'), ('.', 'Z')]","(ROOT (S (NP (NN Lalu)) (VP (VB kata) (NP (NNP Yusuf)) (SBAR (IN kepada) (S (S (VP (VB mereka:) (S (NP (NN ``Bukankah) (NNP Allah) (SC yang)) (VP (VB menerangkan) (NP (NN arti)) (S (ADJP (JJ mimpi) (PP (Z ?) (NP (NN Landasan) (NN pacu))))))))) (VP (MD telah) (VP (VB diperpanjang) (SBAR (IN hingga) (S (NP (NN 3050) (NML (NN m) (CC dan))) (VP (VB diaspal) (SBAR (IN pada) (S (NP (NP (NN musim) (NN panas)) (NP (CD 2006) (NML (Z ,) (CC dan)))) (VP (MD dapat) (VP (VB menangani) (S (NP (CD semua) (NN pesawat)) (VP (VB berbadan) (ADJP (JJ lebar)))))))))))))))) (Z .)))"
507,507, The Deadly Disciple adalah film laga komedi Malaysia tahun 2001 .,"[('The', 'NNP'), ('Deadly', 'NNP'), ('Disciple', 'NNP'), ('adalah', 'VB'), ('film', 'NN'), ('laga', 'NN'), ('komedi', 'NN'), ('Malaysia', 'NNP'), ('tahun', 'NN'), ('2001', 'CD'), ('.', 'Z')]",(ROOT (FRAG (NP (NNP The) (NNP Deadly) (NNP Disciple)) (S (VP (VB adalah) (NP (NN film) (NN laga) (NN komedi)))) (NP (NNP Malaysia) (NN tahun) (CD 2001)) (Z .)))
508,508," Kemudian mereka menamai bayi tersebut Wasusena , karena pada saat ditemukan , anak tersebut disertai dengan baju zirah dan anting - anting .","[('Kemudian', 'CC'), ('mereka', 'PRP'), ('menamai', 'VB'), ('bayi', 'NN'), ('tersebut', 'PR'), ('Wasusena', 'NNP'), (',', 'Z'), ('karena', 'SC'), ('pada', 'IN'), ('saat', 'NN'), ('ditemukan', 'VB'), (',', 'Z'), ('anak', 'NN'), ('tersebut', 'PR'), ('disertai', 'VB'), ('dengan', 'IN'), ('baju', 'NN'), ('zirah', 'NN'), ('dan', 'CC'), ('anting', 'NN'), ('-', 'Z'), ('anting', 'NN'), ('.', 'Z')]","(ROOT (S (SBAR (CC Kemudian) (S (NP (PRP mereka)) (VP (VB menamai) (NP (NN bayi)) (PP (PR tersebut) (NP (NNP Wasusena)))))) (Z ,) (ADVP (SC karena)) (PP (IN pada) (NP (NN saat))) (VP (VB ditemukan) (NP (Z ,) (NN anak)) (S (VP (PR tersebut) (VP (VB disertai) (PP (IN dengan) (NP (NN baju) (NN zirah) (NML (CC dan) (NN anting) (Z -) (NN anting)))))))) (Z .)))"
509,509, Loji - Loji awal berkimpul di kedai atau tempat umum tetap lainnya dengan ruangan khusus .,"[('Loji', 'NN'), ('-', 'Z'), ('Loji', 'NN'), ('awal', 'NN'), ('berkimpul', 'VB'), ('di', 'IN'), ('kedai', 'NN'), ('atau', 'CC'), ('tempat', 'NN'), ('umum', 'JJ'), ('tetap', 'RB'), ('lainnya', 'JJ'), ('dengan', 'IN'), ('ruangan', 'NN'), ('khusus', 'JJ'), ('.', 'Z')]",(ROOT (S (NP (NML (NN Loji) (Z -) (NN Loji)) (NN awal)) (VP (VB berkimpul) (PP (IN di) (NP (NP (NML (NN kedai) (CC atau) (NN tempat)) (JJ umum)) (ADJP (RB tetap) (JJ lainnya)))) (PP (IN dengan) (NP (NN ruangan) (JJ khusus)))) (Z .)))
510,510, Hal tersebut mengakibatkan desa Padanaan ini mudah untuk dijangkau serta dilewati oleh banyak kendaraan yang melintas .,"[('Hal', 'NN'), ('tersebut', 'PR'), ('mengakibatkan', 'VB'), ('desa', 'NN'), ('Padanaan', 'NN'), ('ini', 'PR'), ('mudah', 'JJ'), ('untuk', 'SC'), ('dijangkau', 'VB'), ('serta', 'CC'), ('dilewati', 'VB'), ('oleh', 'IN'), ('banyak', 'CD'), ('kendaraan', 'NN'), ('yang', 'SC'), ('melintas', 'VB'), ('.', 'Z')]",(ROOT (S (NP (NN Hal)) (VP (PR tersebut) (VP (VB mengakibatkan) (S (NP (NP (NN desa) (NN Padanaan)) (PP (PR ini) (NP (JJ mudah) (SC untuk)))) (VP (VB dijangkau) (CC serta) (VP (VB dilewati) (SBAR (IN oleh) (S (NP (CD banyak) (NN kendaraan)) (VP (SC yang) (VP (VB melintas)))))))))) (Z .)))
511,511," David Lyall , penghuni satu - satunya dari pulau Stephen , mengirimkan suatu eksemplar ke museum di Wellington .","[('David', 'NNP'), ('Lyall', 'NNP'), (',', 'Z'), ('penghuni', 'NN'), ('satu', 'CD'), ('-', 'Z'), ('satunya', 'NN'), ('dari', 'IN'), ('pulau', 'NN'), ('Stephen', 'NNP'), (',', 'Z'), ('mengirimkan', 'VB'), ('suatu', 'CD'), ('eksemplar', 'NN'), ('ke', 'IN'), ('museum', 'NN'), ('di', 'IN'), ('Wellington', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (NP (NNP David) (NNP Lyall)) (PP (Z ,) (NP (NN penghuni) (CD satu)))) (PP (Z -) (NP (NN satunya))) (PP (IN dari) (NP (NN pulau))) (NP (NNP Stephen)) (VP (Z ,) (VP (VB mengirimkan) (NP (NP (CD suatu) (NN eksemplar)) (PP (IN ke) (NP (NN museum)))) (PP (IN di) (NP (NNP Wellington))))) (Z .)))"
512,512, Karena bangunan ini adalah Pondok Pesantren Salafiyah Bihaaru Bahri 'Asali Fadlaailir Rahmah yang murni dibangun oleh para santri dan jamaah .,"[('Karena', 'SC'), ('bangunan', 'NN'), ('ini', 'PR'), ('adalah', 'VB'), ('Pondok', 'NNP'), ('Pesantren', 'NNP'), ('Salafiyah', 'NNP'), ('Bihaaru', 'NNP'), ('Bahri', 'NNP'), (""'Asali"", 'NNP'), ('Fadlaailir', 'NNP'), ('Rahmah', 'NNP'), ('yang', 'SC'), ('murni', 'NN'), ('dibangun', 'VB'), ('oleh', 'IN'), ('para', 'DT'), ('santri', 'NN'), ('dan', 'CC'), ('jamaah', 'NN'), ('.', 'Z')]",(ROOT (S (NP (SC Karena) (NN bangunan)) (VP (PR ini) (VP (VB adalah) (S (NP (NP (NNP Pondok) (NNP Pesantren) (NNP Salafiyah) (NNP Bihaaru) (NNP Bahri) (NNP 'Asali) (NNP Fadlaailir) (NNP Rahmah)) (PP (SC yang) (NP (NN murni)))) (VP (VB dibangun) (SBAR (IN oleh) (S (NP (DT para) (NML (NN santri) (CC dan)) (NN jamaah)) (VP (Z .))))))))))
513,513," â Pondok Pesantren tersebut konon mulai dibangun pada tahun 1978 oleh Romo Kiai Haji Ahmad Bahru Mafdlaluddin Shaleh Al - Mahbub Rahmat Alam , atau yang akrab disapa Romo Kiai Ahmad .","[('â\x80\x9d', 'NNP'), ('Pondok', 'NNP'), ('Pesantren', 'NNP'), ('tersebut', 'PR'), ('konon', 'NN'), ('mulai', 'VB'), ('dibangun', 'VB'), ('pada', 'IN'), ('tahun', 'NN'), ('1978', 'NN'), ('oleh', 'IN'), ('Romo', 'NNP'), ('Kiai', 'NNP'), ('Haji', 'NN'), ('Ahmad', 'NNP'), ('Bahru', 'NNP'), ('Mafdlaluddin', 'NNP'), ('Shaleh', 'NNP'), ('Al', 'NNP'), ('-', 'Z'), ('Mahbub', 'NNP'), ('Rahmat', 'NNP'), ('Alam', 'NNP'), (',', 'Z'), ('atau', 'CC'), ('yang', 'SC'), ('akrab', 'VB'), ('disapa', 'VB'), ('Romo', 'NNP'), ('Kiai', 'NNP'), ('Ahmad', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (NP (NNP â) (NNP Pondok) (NNP Pesantren)) (PP (PR tersebut) (NP (NN konon)))) (VP (VB mulai) (VP (VB dibangun) (PP (IN pada) (NP (NN tahun) (NN 1978))) (SBAR (IN oleh) (S (NP (NP (NNP Romo) (NNP Kiai) (NML (NML (NN Haji)) (NNP Ahmad) (NNP Bahru)) (NNP Mafdlaluddin) (NNP Shaleh) (NNP Al)) (Z -) (NP (NNP Mahbub) (NNP Rahmat)) (NML (NNP Alam) (Z ,) (CC atau) (SC yang))) (VP (VB akrab) (VP (VB disapa) (NP (NNP Romo) (NNP Kiai) (NNP Ahmad)))))))) (Z .)))"
514,514," Perbedaan politik , bahasa , dan ekonomi menimbulkan perpecahan antara kedua sayap , yang berujung pada meletusnya perang kemerdekaan tahun 1971 dan pendirian negara Bangladesh .","[('Perbedaan', 'NN'), ('politik', 'NN'), (',', 'Z'), ('bahasa', 'NN'), (',', 'Z'), ('dan', 'CC'), ('ekonomi', 'NN'), ('menimbulkan', 'VB'), ('perpecahan', 'NN'), ('antara', 'IN'), ('kedua', 'CD'), ('sayap', 'NN'), (',', 'Z'), ('yang', 'SC'), ('berujung', 'VB'), ('pada', 'IN'), ('meletusnya', 'NN'), ('perang', 'NN'), ('kemerdekaan', 'NN'), ('tahun', 'NN'), ('1971', 'NNP'), ('dan', 'CC'), ('pendirian', 'NN'), ('negara', 'NN'), ('Bangladesh', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (NP (NN Perbedaan) (NN politik)) (PP (Z ,) (NP (NML (NN bahasa) (Z ,) (CC dan)) (NN ekonomi)))) (VP (VB menimbulkan) (NP (NN perpecahan)) (SBAR (IN antara) (S (NP (CD kedua) (NN sayap)) (VP (Z ,) (SC yang) (VP (VB berujung) (PP (IN pada) (NP (NML (NN meletusnya) (NN perang)) (NML (NML (NML (NN kemerdekaan) (NN tahun)) (NNP 1971)) (CC dan) (NML (NN pendirian) (NN negara))) (NNP Bangladesh)))))))) (Z .)))"
515,515," STIE Ahmad Dahlan Jakarta telah memiliki status 'Terakreditasi' pada Badan Akreditasi Nasional Departemen Pendidikan Nasional Republik Indonesia , sebagaimana dinyatakan dalam Surat Keputusan Badan Akreditasi Nasional Nomor: 019 / BAN - PT / AK - IV / VII / 2000 .","[('STIE', 'NNP'), ('Ahmad', 'NNP'), ('Dahlan', 'NNP'), ('Jakarta', 'NNP'), ('telah', 'MD'), ('memiliki', 'VB'), ('status', 'NN'), (""'Terakreditasi'"", 'NN'), ('pada', 'IN'), ('Badan', 'NNP'), ('Akreditasi', 'NNP'), ('Nasional', 'NNP'), ('Departemen', 'NNP'), ('Pendidikan', 'NNP'), ('Nasional', 'NNP'), ('Republik', 'NNP'), ('Indonesia', 'NNP'), (',', 'Z'), ('sebagaimana', 'SC'), ('dinyatakan', 'VB'), ('dalam', 'IN'), ('Surat', 'NN'), ('Keputusan', 'NN'), ('Badan', 'NNP'), ('Akreditasi', 'NNP'), ('Nasional', 'NNP'), ('Nomor:', 'NNP'), ('019', 'NNP'), ('/', 'Z'), ('BAN', 'NNP'), ('-', 'Z'), ('PT', 'NNP'), ('/', 'Z'), ('AK', 'NNP'), ('-', 'Z'), ('IV', 'NNP'), ('/', 'Z'), ('VII', 'NNP'), ('/', 'Z'), ('2000', 'CD'), ('.', 'Z')]","(ROOT (S (NP (NML (NNP STIE) (NNP Ahmad)) (NNP Dahlan) (NNP Jakarta)) (VP (MD telah) (VP (VB memiliki) (NP (NN status) (NN 'Terakreditasi')) (PP (IN pada) (NP (NP (NNP Badan) (NNP Akreditasi) (NNP Nasional) (NNP Departemen) (NNP Pendidikan) (NNP Nasional) (NNP Republik) (NNP Indonesia)) (SBAR (WHNP (Z ,)) (S (VP (SC sebagaimana) (VP (VB dinyatakan) (PP (IN dalam) (NP (NP (NML (NN Surat) (NN Keputusan)) (NNP Badan) (NNP Akreditasi) (NNP Nasional) (NNP Nomor:) (NNP 019)) (PP (Z /) (NP (NNP BAN) (Z -) (NNP PT) (Z /) (NNP AK) (Z -) (NNP IV) (Z /) (NNP VII))))) (PP (Z /) (NP (CD 2000))))))))))) (Z .)))"
516,516," Sekolah ini sebelumnya dikenal dengan nama STM Gorontalo , didirikan pada tanggal 15 September 1978 berdasarkan SK Pendirian No. 0299 / 01 / 178 .","[('Sekolah', 'NNP'), ('ini', 'PR'), ('sebelumnya', 'SC'), ('dikenal', 'VB'), ('dengan', 'IN'), ('nama', 'NN'), ('STM', 'NNP'), ('Gorontalo', 'NNP'), (',', 'Z'), ('didirikan', 'VB'), ('pada', 'IN'), ('tanggal', 'NN'), ('15', 'CD'), ('September', 'NNP'), ('1978', 'NNP'), ('berdasarkan', 'VB'), ('SK', 'NNP'), ('Pendirian', 'NNP'), ('No.', 'NNP'), ('0299', 'NNP'), ('/', 'Z'), ('01', 'NNP'), ('/', 'Z'), ('178', 'CD'), ('.', 'Z')]","(ROOT (S (NP (NNP Sekolah) (PR ini)) (VP (SC sebelumnya) (VP (VB dikenal) (SBAR (IN dengan) (S (NP (NN nama) (NNP STM) (NNP Gorontalo)) (VP (Z ,) (VP (VB didirikan) (SBAR (IN pada) (S (NP (NML (NN tanggal) (CD 15)) (NNP September) (NNP 1978)) (VP (VB berdasarkan) (NP (NP (NNP SK) (NNP Pendirian) (NNP No.) (NNP 0299) (Z /) (NNP 01)) (PP (Z /) (NP (CD 178))))))))))))) (Z .)))"
517,517, kemampuan ini pertama kali ia tunjukkan saat menghajar Ultros di pegunungan Crescent .,"[('kemampuan', 'NN'), ('ini', 'PR'), ('pertama', 'OD'), ('kali', 'NND'), ('ia', 'PRP'), ('tunjukkan', 'VB'), ('saat', 'NN'), ('menghajar', 'VB'), ('Ultros', 'NNP'), ('di', 'IN'), ('pegunungan', 'NN'), ('Crescent', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (NN kemampuan)) (VP (PR ini) (OD pertama) (NND kali) (S (NP (PRP ia)) (VP (VB tunjukkan) (S (NP (NN saat)) (VP (VB menghajar) (NP (NNP Ultros)) (PP (IN di) (NP (NN pegunungan) (NNP Crescent)))))))) (Z .)))
518,518," Kebanyakan orang Yahudi Polandia ( sekitar 90 % dari populasi pra - perang ) tewas selama Holocaust , sementara orang Kristen Polandia sebagian besar selamat dari pendudukan brutal Jerman .","[('Kebanyakan', 'CD'), ('orang', 'NN'), ('Yahudi', 'NNP'), ('Polandia', 'NNP'), ('(', 'Z'), ('sekitar', 'IN'), ('90', 'CD'), ('%', 'SYM'), ('dari', 'IN'), ('populasi', 'NN'), ('pra', 'NN'), ('-', 'Z'), ('perang', 'NN'), (')', 'Z'), ('tewas', 'VB'), ('selama', 'IN'), ('Holocaust', 'NNP'), (',', 'Z'), ('sementara', 'SC'), ('orang', 'NN'), ('Kristen', 'NNP'), ('Polandia', 'NNP'), ('sebagian', 'NN'), ('besar', 'NN'), ('selamat', 'NN'), ('dari', 'IN'), ('pendudukan', 'NN'), ('brutal', 'NN'), ('Jerman', 'NNP'), ('.', 'Z')]","(ROOT (FRAG (NP (CD Kebanyakan) (NN orang)) (NP (NNP Yahudi) (NNP Polandia)) (ADVP (Z -LRB-)) (PP (IN sekitar) (NP (NP (NML (CD 90) (SYM %)) (PP (IN dari) (NP (NN populasi) (NN pra))) (Z -)) (NN perang) (S (VP (Z -RRB-) (VP (VB tewas) (SBAR (IN selama) (S (NP (NNP Holocaust)) (VP (Z ,) (VP (SC sementara) (NP (NP (NN orang) (NNP Kristen) (NNP Polandia) (NN sebagian) (NN besar) (NN selamat)) (PP (IN dari) (NP (NML (NN pendudukan) (NN brutal)) (NNP Jerman))))))))))))) (Z .)))"
519,519, Krishna mulai dikenal masyarakat melalui tembang - tembang hitsnya di Ada Band .,"[('Krishna', 'NN'), ('mulai', 'VB'), ('dikenal', 'VB'), ('masyarakat', 'NN'), ('melalui', 'IN'), ('tembang', 'NN'), ('-', 'Z'), ('tembang', 'NN'), ('hitsnya', 'NN'), ('di', 'IN'), ('Ada', 'VB'), ('Band', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (NN Krishna)) (VP (VB mulai) (VP (VB dikenal) (NP (NN masyarakat)) (PP (IN melalui) (NP (NP (NN tembang)) (PP (Z -) (NP (NN tembang) (NN hitsnya))))) (SBAR (IN di) (S (VP (VB Ada) (NP (NNP Band))))))) (Z .)))
